ID,Title,Content,Permalink,"Post Type","Attachment URL","Attachment Filename","Image URL","Image Filename","Lesson Categories"
25601,"Pitch Perfection","<!-- wp:paragraph -->
<p>This module provides information on how to craft that perfect pitch for any occasion.  Accompanying materials can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>One of the most important things when preparing for a pitch is planning.  Depending on the purpose of the pitch the plan will need to be adapted to suit, but a useful canvas that we have used can be found here at <a rel=""noreferrer noopener"" href=""https://www.pitchplanner.com/"" target=""_blank"">www.pitchplanner.com</a> (external site). </p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/video/644224415?h=13c3e4261f"",""type"":""video"",""providerNameSlug"":""vimeo"",""allowResponsive"":false,""responsive"":true} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/video/644224415?h=13c3e4261f
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/week-6-ready-set-go/lessons/pitch-perfection/,sfwd-lessons,,,,,
25604,"The People Stuff- Knowing Yourself","<!-- wp:paragraph -->
<p>In this short video Amanda Hinds discusses the importance of understanding your and your teams different strengths, weaknesses and motivators. Amanda then challenges us to take a personality test to help improve this self knowledge.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/644225814?h=d157a2628c"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/the-people-stuff-knowing-yourself/,sfwd-lessons,,,,,
25617,"The Vegdoctor's 13P's for Presenting Perfectly","<!-- wp:paragraph -->
<p>In this session Dr. Hazel MacTavish-West (aka the VegDoctor) shares her experiences of presenting publicly and distills these thoughts into her 13 P’s of Presenting Perfectly.  The accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/645851055?h=251bde3472"" width=""640"" height=""480"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/the-vegdoctors-13ps-for-presenting-perfectly/,sfwd-lessons,,,,,
25624,"Mike Wallas - Raising Capital","<!-- wp:paragraph -->
<p>In this video Mike Wallas shares his experiences as a serial investor about what investors expect and how to go about raising capital.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/644223742?h=84862622a5"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1149316558%3Fsecret_token%3Ds-uBKNSS0uNX8&amp;color=%23ff5500&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;show_teaser=true&amp;visual=true""></iframe>
<!-- /wp:html -->",https://seedlabacademy.net.au/lessons/mike-wallas-raising-capital/,sfwd-lessons,,,,,
25787,"SWOT CIP and GAP with Ray Butcher","<!-- wp:paragraph -->
<p>In this video Ray Butcher introduces some powerful tools that can be used to analyse your businesses and processes. When combined together these techniques help foster a culture of continuous improvement and LEAN operation.  These concepts build upon some of those introduced in some Bootcamp sessions.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/644222932?h=8a05237f85"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords:  Ray Butcher, SWOT, Strength Weaknesses Opportunities Threats, Continuous Improvement, Gap Analysis, LEAN</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/business/lessons/swot-cip-and-gap-with-ray-butcher/,sfwd-lessons,,,,,
25789,"Business Financials 101 with Stacey Price","<!-- wp:paragraph -->
<p>In this recording financial coach Stacey Price from&nbsp;<a rel=""noreferrer noopener"" href=""https://www.healthybusinessfinances.com.au/"" target=""_blank"">Healthy Business Finances</a>&nbsp;discusses a broad range of issues related to basic business financials. Aspects covered include record keeping to make life easier for you and your accountant, how to spot when something has gone wrong and some general hints and tips based on a wealth of real-world experience.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/646718857?h=6da898e982"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords:  Financials, Reports, Stacey Price, Accounts</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/financials-101/lessons/business-financials-101-with-stacey-price/,sfwd-lessons,,,,,
25791,"LEAN Culture with Ray Butcher","<!-- wp:paragraph -->
<p>In this video Ray Butcher discusses the benefits of developing a LEAN culture for your business ensuring a philosophy of continuous improvement and waste minimisation. Ray leads us through the principles behind LEAN and shares some of his own personal LEAN journey.  The accompanying slides can be found under  the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/643338808?h=f92aaef290"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords:  Ray Butcher, LEAN Culture, Continuous Improvement, Waste Minimisation</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/business/lessons/lean-culture-with-ray-butcher/,sfwd-lessons,,,,,
25793,"Food Trends- presented by Bazil Stander 2021","<!-- wp:paragraph -->
<p>In this session, Executive Innovation Chef Lead Bazil Stander describes his observations of current food trends, especially in the plant based arena, as a result of market innovation research undertaken by Woolworths. The session was introduced by Dr. Hazel MacTavish-West and Jason McQuaid, General Manager of Chilled, Bakery and Deli with Woolworths.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/645849453?h=b9c7c55812"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords:  Bazil Stander, Woolworths, Trends, Innovation, Plant Based</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/food-trends-presented-by-bazil-stander-2021/,sfwd-lessons,,,,,
25795,"The Innovation Process- presented by Eva Wildsperger and Verity Jackson","<!-- wp:paragraph -->
<p>In this session Eva Wildsperger, General Manager of FoodCo. Fresh and Verity Jackson, Own Brand Manager of Fresh Prepared, Food Co. provide an insight to the FoodCo. development process and the various gates used to control specification, development, launch and review of products.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/645849758?h=91d90ace59"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Woolworths, Innovation Process, Pipeline, Launch, Eva Wildserger, Verity Jackson</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/woolworths/lessons/the-innovation-process-presented-by-eva-wildsperger-and-verity-jackson/,sfwd-lessons,,,,,
25797,"Getting Listed and Quantium- presented by Kiri Ramsay","<!-- wp:paragraph -->
<p>In this session Kiri Ramsay, a category manager with Woolworths describes the process of getting listed with Woolworths and the importance of using data such as Quantium to inform product and NPD decisions. Quantium is consumer data generated through the Woolworths store and online sales systems and provides rich consumer data to assist marketing decisions. The session was introduced by Dr. Hazel MacTavish-West and Jason McQuaid.  The accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/645850080?h=c4e43e6a9c"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords: Woolworths, Range Review, Listing, Quantium , Market Insights, Kiri Ramsay, Data Insights</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/woolworths/lessons/getting-listed-and-quantium-presented-by-kiri-ramsay/,sfwd-lessons,,,,,
25799,"Introduction to Cartology- presented by Tom Small","<!-- wp:paragraph -->
<p>In this session Tom Small, a Group Client Partnership Manager with Cartology describes how data can be used to enhance the customer journey of engagement and hopefully improve sales outcomes through utilising multiple channels.  The accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/645849239?h=6b9ec62925"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords: Woolworths, Cartology, Customer Engagement, Data, Tom Small</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/woolworths/lessons/introduction-to-cartology-presented-by-tom-small/,sfwd-lessons,,,,,
25825,"Getting Your Labeling Right with Fiona Fleming","<!-- wp:paragraph -->
<p>This module, presented by Fiona Fleming from the <a rel=""noreferrer noopener"" href=""https://www.aifst.asn.au/"" target=""_blank"">AIFST</a> (Australian Institute of Food Science and Technology) discusses the issues around food regulations and ensuring that your labels are correct and compliant.  Note: this is a repeat of the module provided in Bootcamp but is repeated here for access convenience.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/645857992?h=076787681a"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords:  Fiona Fleming, AIFST, FSANZ, Label Regulations, Compliance</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/production/lessons/getting-your-labeling-right-with-fiona-fleming/,sfwd-lessons,,,,,
25827,"Getting Your Health Claims Right with Fiona Fleming","<!-- wp:paragraph -->
<p>This module, presented by Fiona Fleming from the <a rel=""noreferrer noopener"" href=""https://www.aifst.asn.au/"" target=""_blank"">AIFST</a> (Australian Institute of Food Science and Technology) discusses the issues around food regulations and ensuring that your labels are correct and compliant with regards to allowable and legal health claims that may (or may not) be able to be made about your products.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/653497975?h=213cc30d32"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords:  Fiona Fleming, AIFST, Regulation, Health Claim, FSANZ</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/production/lessons/getting-your-health-claims-right-with-fiona-fleming/,sfwd-lessons,,,,,
25829,"Shelf Life Trial Design with Jasmine Lacis-Lee","<!-- wp:paragraph -->
<p>This module, presented by Jasmine Lacis-Lee from BVAQ introduces the processes involved in designing meaningful shelf life trials.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/669021594?h=b292fdafca"" width=""640"" height=""360"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>This content is also available in audio only</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1201855837%3Fsecret_token%3Ds-Ebs2UVhzlRJ&color=%23ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords: Shelf Life Trial, BVAQ, Jasmine Lacis-Lee, Microbilogy, Spoilage, Trial Design, Food Safety Testing</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/production/lessons/shelf-life-trial-design-with-jasmine-lacis-lee/,sfwd-lessons,,,,,
25837,"Food and Drink Trends 2021 with Dr Hazel MacTavish-West","<!-- wp:paragraph -->
<p>In this session Dr Hazel MacTavish-West gives a rapid-fire insight into what she sees as the major food and drink trends for 2021 and beyond.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/653501209?h=f0648f5f35"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords: Hazel MacTavish-West, Food Trends, Market Insight</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/production/lessons/food-and-drink-trends-2021-with-dr-hazel-mactavish-west/,sfwd-lessons,,,,,
25841,"Documenting Procedures and Protocols with Rob Munton","<!-- wp:paragraph -->
<p>Rob Munton from Food Projx Pty Ltd discusses the importance of documenting procedures and processes in food production.  Documentation is  an essential component in being able to produce safe, repeatable, consistent and high quality products in a controlled, verifiable and audit-able manner.  Although the examples used are primarily food focused the principles extend to any production environment and process.  Associated worksheets and further information can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/650686527?h=07c933cb1c"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords: Rob Munton, Food Projx, Documentation, Standard Operating Procedures, SOP, Protocol, Document Control</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/documenting-procedures-and-protocols-with-rob-munton/,sfwd-lessons,,,,,
25843,"Production Scale-up with Rob Munton","<!-- wp:paragraph -->
<p>Rob Munton from Food Projx Pty Ltd discusses the challenges of production scale-up within a food production process and how to manage this.  The focus of the discussion is around some of the considerations and thought processes that need to be applied in planning and executing the scale-up activity within a business planning context.  Associated worksheets and further information can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/651799034?h=c399a4883e"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords:  Rob Munton, Food Projx, Scale-up, Factory Planning, Process Design, Risk Analysis, Risk Matrix</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/production-scale-up-with-rob-munton/,sfwd-lessons,,,,,
25852,"Legal and Intellectual Property Considerations with Davies Collison Cave","<!-- wp:paragraph -->
<p>This series of modules have been recorded by Davies Collison Cave to provide an introduction to some of the aspects of intellectual property law and general business law that are becoming more important in the highly globalised and connected business world.  To obtain the best from these modules it is suggested that they are watched in the order that they are presented here.</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/business/lessons/legal-and-intellectual-property-considerations-with-davies-collison-cave/,sfwd-lessons,,,,,
25876,"Hangout Recording Archives",,https://seedlabacademy.net.au/lessons/hangout-recording-archives/,sfwd-lessons,,,,,
25885,"Drivers for Value Adding Foods with Dr Hazel MacTavish-West","<!-- wp:paragraph -->
<p>In this session Dr Hazel MacTavish-West discusses the potential benefits of adding value to food and beverage products, and considers some of the ways that this can be approached from a consumer driver perspective.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/653903740?h=d2d08cf6dd"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords: Value Adding, Hazel MacTavish-West, Carrots, Consumer Drivers, Value</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/production/lessons/drivers-for-value-adding-foods-with-dr-hazel-mactavish-west/,sfwd-lessons,,,,,
25892,"Business Planning with Ray Butcher","<!-- wp:paragraph -->
<p>In this video Ray Butcher discusses some important aspects of business planning that can help your business directly but also help demonstrate your ability to deliver to your customers.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/655984307?h=aaa34c8a89"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords:  Planning, Ray, Butcher,  Capacity, Plans, Business, Strategic, Organization</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/business/lessons/business-planning-with-ray-butcher/,sfwd-lessons,,,,,
25899,"Capability, Capacity and Continuity of Supply with Ray Butcher","<!-- wp:paragraph -->
<p>In this video Ray Butcher discusses the importance of being able to understand, measure and communicate your business capability and capacity in order to ensure continuity of supply. Several worked examples are provided and the viewer is recommended to reference the accompanying slides under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/655996474?h=c0ab4471b1"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Keywords:  Capacity, Capability, Continuity, Supply, Ray, Butcher, Production, Shift, Line</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/production/lessons/capability-capacity-and-continuity-of-supply-with-ray-butcher/,sfwd-lessons,,,,,
