ID,Post Type,Title,Content,Course Categories,Permalink,Attachment URL,Attachment Filename,Image URL,Image Filename,Parent Course Category,Vimeo Video,Lesson Categories,Topic Categories
27420,sfwd-lessons,Innovation & NPD,,,https://seedlabacademy.net.au/courses/sales-marketing/lessons/innovation-npd/,,,,,Propagate,,,
27459,sfwd-lessons,"Mentors, Advisors, Consultants & Boards","<!-- wp:paragraph -->
<p>In this module Ray Butcher discusses the importance of accessing the correct sources of advice for your business.  This advice can be found in many places and through numerous formal or informal methods, each with benefits and implications for your business.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/854273074?h=b5169b7a9d&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Mentors, Advisors, Consultants &amp; Boards""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words:  Business support, board, advisory,  mentor, consultant, structure, meeting, propagate</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business-leadership/lessons/mentors-advisors-consultants-boards/,,,,,Propagate,video_854273074.vtt,,
27463,sfwd-lessons,"Production, processing & documentation","<!-- wp:paragraph -->
<p>In this short module Ray Butcher describes a process of creating the suite of supporting documentation required for leamrepeatable and efficient production processing and how this integrates with the overal process flow model.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/854272023?h=c3a3e5f3c2&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Production, Processing &amp; Documentation""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Process, docuemntation, lean, gemba, kanban, flow, propagate</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/product/lessons/production-processing-documentation/,,,,,Propagate,video_854272023.vtt,,
27472,sfwd-lessons,The Management of Risk,"<!-- wp:paragraph -->
<p>The management of risk is one of the most important functions of a business leader (or leadership team).  All operations involve risk of one form or another, and not always in obvious ways.  The management of risk involves systematically identifying, assessing and instigating mitigation for the identified risks.  The accompanying slides, along with a sample risk management template can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/863858084?h=9f980afb60&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""360"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""The Management Of Risk""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Risk management, severity, assess, mitigate</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business-leadership/lessons/the-management-of-risk/,,,,,Propagate,video_863858084.vtt,,
27474,sfwd-lessons,Creating a Strategic Plan,"<!-- wp:paragraph -->
<p>As businesses grow there will come a time when business planning needs to move beyond the operational day-to-day planning and to start to map out a strategic view of the future 3, 5, 10 years or even longer.   This strategic plan can help capture this future view, along with tangible metrics, to help ensure that the business remains on target.  The strategic plan is also essential for communicating the overall plan when the business may have many functional silos, each of which will have their own operation (and possibly strategic) plans that support the overarching strategy.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/863866052?h=668e5d5d2e&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""360"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Creating A Strategic Plan""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Strategy, strategic, plan, goals, objective, mission, vision</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business-leadership/lessons/creating-a-strategic-plan/,,,,,Propagate,video_863866052.vtt,,
27482,sfwd-lessons,Establishing Trust,"<!-- wp:paragraph -->
<p>As a business leader, establishing trust with your team and employees is a critical aspect of developing a healthy and productive working relationship.  In this short video Amanda Hinds discusses how you can approach developing this trust, based on the learnings of industry leaders in this field.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/864229496?h=c00b3a84e5&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""360"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Leadership- Establishing Trust""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Trust, brave, Brene Brown, Dare to Lead, Kim Scott, Radical Candor, team, communicate</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business-leadership/lessons/establishing-trust/,,,,,Propagate,video_864229496.vtt,,
27484,sfwd-lessons,Performance Management,"<!-- wp:paragraph -->
<p>People are often one of the biggest investments that you will make in your business.  As a resource, your people do require support and direction which can sometimes lead to uncomfortable conversations when the subject of performance (or lack of it) are encountered.  In this short module Amanda Hinds presents some techniques that can be used to support and direct your people, both when things are going well and when those difficult conversations may be required.  The accompanying slides can be fund under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/864232369?h=0f3883556e&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""360"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Leadership- Performance Management""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Performance management, structured conversation, under performing, clarity, praise, crtiticism</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business-leadership/lessons/performance-management/,,,,,Propagate,video_864232369.vtt,,
27490,sfwd-lessons,Costs & Setting a Sell Price or RRP,"<!-- wp:paragraph -->
<p>Setting your sell price and recommended retail price (RRP) requires a detailed understanding of your costs if a profit is to be generated.  Without understanding your costs any price set is essentially a 'best guess' which is a highly risky approach.  In this short module Ray Butcher describes the processes of understanding your costs, how to derive a meaningful sell price (and RRP) and then how that information can be used to forecast business performance over the next few weeks, months and year to ensure sufficient cashflow and to highlight deviations from plans and sales forecasts.  The accompanying slides and a forecast planning template can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/863858272?h=83c9d90d32&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""360"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Costs &amp; Setting A Sell Price or RRP""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Cost, recommended retail price, RRP, sell price, forecast, cashflow, actual, planned, deviation</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/product/lessons/costs-setting-a-sell-price-or-rrp/,,,,,Propagate,video_863858272.vtt,,
27492,sfwd-lessons,Managing Your Range,"<!-- wp:paragraph -->
<p>Managing your range, or range rationalisation, is an important part of your product planning process.   Each SKU will contribute differently to your range mix both in terms of sales volume and profit and it is important to ensure that you run with the optimum range to meet your business goals.  Markets change and evolve so this is a periodic (or continuous) process required to prevent opportunity loss due to the incorrect product 'mix'.  As a business process this is also important to inform range conversations that may take place with retailers and stockists.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/864224382?h=5d6c26fdc0&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""360"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Managing Your Range""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Range, management, pareto principle, 80, 20 rule, forecast</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/product/lessons/managing-your-range/,,,,,Propagate,video_864224382.vtt,,
27498,sfwd-lessons,Leadership in Action,"<!-- wp:paragraph -->
<p>In this module Amanda Hinds and Sally Fairless share some experiences about how to lead effectively and create high performing teams. the accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/688180398?h=81a9607933&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""360"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Leadership in Action""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words: Leadership, Brene Brown, vulnerability, shame</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business-leadership/lessons/leadership-in-action/,,,,,Propagate,video_688180398.vtt,,
27502,sfwd-lessons,Human Resource Management,"<!-- wp:paragraph -->
<p>Amanda Hinds discusses some of the aspects of Human Resource Management that need to be considered as you recruit staff and expand your business. While it can be a big step, with careful planning and execution it can be achieved with the minimum of dramas. The accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/681118370?h=f0213df356&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""360"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Human Resource Management""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Amanda Hinds, Human Resource Management, recruiting, employment, staff, harassment, discrimination, performance, induction, safety</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business-leadership/lessons/human-resource-management/,,,,,Propagate,video_681118370.vtt,,
27506,sfwd-lessons,Understanding Personality Types,"<!-- wp:paragraph -->
<p>With roots in the theories developed by Myers-Briggs the 16 personality types are based on a collection of congnitive functions which impact all aspects of life through how we process information and how we make decisions.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Having an understanding of where your personality type sits within this framework can be a useful starting point for being more aware of how you operate and how you interact with others around you, and can help you develop better strategies for for approaching challenges both in business and personal life.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>There are several on-line resources that can be used to take the 16 personality test, including this site (please note, the link will take you to an external site):-&nbsp;<a rel=""noreferrer noopener"" href=""https://www.16personalities.com/"" target=""_blank"">16personalities.com</a>.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Amanda Hinds describes a little more about the 16 personalities in the video below, and the accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/811694311?h=1a8b6aec00&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""360"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""The People Stuff- Personalities""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Pesonality types, 16 personalities, Myers-Briggs</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business-leadership/lessons/understanding-personality-types/,,,,,Propagate,video_811694311.vtt,,
27510,sfwd-lessons,Creating and Leading Effective Teams,"<!-- wp:paragraph -->
<p>The Creating and Leading Effective Teams masterclass was held on the 11th May 2023. The masterclass, hosted by Amanda Hinds provided real world insights from industry leaders such as Carolyn Creswell from Carman’s and Ben and Jess Crowley from Bulk Nutrients, as well as advice from leadership culture expert John Colbert from Corporate Edge. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>The session recordings can be found in the 'Seedlab Masterclasses' unit under '16- Creating and Leading Effective Teams'.</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business-leadership/lessons/creating-and-leading-effective-teams/,,,,,Propagate,,,
27514,sfwd-lessons,Reading the Profit & Loss Statement,"<!-- wp:paragraph -->
<p>In this short video, Chartered Accountant Jeremy Khoh provides a brief introduction to how to interpret a business profit and loss statement and what you can learn from it.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/865747600?h=08142247a8&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""360"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Profit_Loss_JK_Seedlab Sample""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Profit, loss, accounts, interpret</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/financials-101/lessons/reading-the-profit-loss-statement/,,,,,Bootcamp,video_865747600.vtt,,
27518,sfwd-lessons,Primary Connect - An Introduction,"<!-- wp:paragraph -->
<p>In this session Brad Pace and his team introduce Primary Connect and discuss who Primary Connect are, how they operate within the supply chain and what services are provided within the Woolworths ecosystem. Under the ‘Materials’ tab can be found a link to the Primary Connect customer guide on the Primary Connect website which is a useful resouce for reference.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/698068165?h=8c96b415ce&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""360"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Introduction to Primary Connect""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words: Primary Connect, supply chain, logistics, distribution centre, DC</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/lessons/primary-connect-an-introduction/,,,,,,video_698068165.vtt,,
27526,sfwd-lessons,In Conversation with Anne Bennett from Ashgrove Cheese,"<!-- wp:paragraph -->
<p>Recorded on the 26th September 2023,  Anne Bennett, Marketing Manager for Ashgrove Cheese live in conversation around the journey of Ashgrove Cheese, brand development, the challenges (and opportunities) of supplying to national retail,  and working in a family business.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/868516151?h=27456bf839&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""360"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Anne Bennett Live in Conversation Sept 23""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Dairy, retail, family, brand, sustainability, cheese</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/live-in-conversation/lessons/in-conversation-with-anne-bennett-from-ashgrove-cheese/,,,,,Propagate,video_868516151.vtt,,
27535,sfwd-lessons,Selling Your Business,"<!-- wp:paragraph -->
<p>Selling your business may be a result of a long-term strategic plan, an unexpected opportunity or an attempt to recover from challenging times.  It is a big decision and this short module introduced by Ray Butcher provides some high-level guidance around some of the considerations over an above the purely legal and financial aspects which are best left to specialist professional advisors.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/868607019?h=934b860e1e&amp;title=0&amp;byline=0&amp;portrait=0&amp;speed=0&amp;badge=0&amp;autopause=0&amp;airplay=0&amp;audio_tracks=0&amp;chapters=0&amp;chromecast=0&amp;closed_captions=0&amp;transcript=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Selling Your Business""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Selling, stop, communications, transfer of business, contract, due diligence </p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business-leadership/lessons/selling-your-business/,,,,,Propagate,video_868607019.vtt,,
27541,sfwd-lessons,Funding For Promotions,"<!-- wp:paragraph -->
<p>Promotions are a key part of the sales strategy for retail and require careful planning.  They also come at a cost, so as part of the planning phase the promotional planes must be evaluated against return on investment to ensure efficient use of cashflow (and profit).  In this short module Ray Butcher considers some of the issues around funding promotions and the questions that need to be asked.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/868960437?h=f9871a3ad6&amp;title=0&amp;byline=0&amp;portrait=0&amp;speed=0&amp;badge=0&amp;autopause=0&amp;airplay=0&amp;audio_tracks=0&amp;chapters=0&amp;chromecast=0&amp;closed_captions=0&amp;transcript=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Funding For Promotions""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Promotion, funding, channel, profit, revenue, cost, discount, forecast, return on investment, ROI</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/sales-marketing/lessons/funding-for-promotions/,,,,,Propagate,video_868960437.vtt,,
27545,sfwd-lessons,Inventory Management and Control,"<!-- wp:paragraph -->
<p>In your production process having the right components or ingredients in the right place at the right time is key to efficient operation and being able to deliver to your commitments.  Inventory management and control is the discipline that will help ensure that risks associated with holding stock, lead times, stock shelf life and wastage are mitigated as far as is possible by applying rigorous processes to the activity.  In this module introduced by Ray Butcher we consider the importance of this function and provide some suggestions about how to approach it.  The accompanying slides can be found under the 'Materials' tab. </p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/868601983?h=c7716faab4&amp;title=0&amp;byline=0&amp;portrait=0&amp;speed=0&amp;badge=0&amp;autopause=0&amp;airplay=0&amp;audio_tracks=0&amp;chapters=0&amp;chromecast=0&amp;closed_captions=0&amp;transcript=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Inventory Management and Control""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Inventory management, control, stock, rotation, LEAN, just in time, JIT, kanban, process</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/product/lessons/inventory-management-and-control/,,,,,Propagate,video_868601983.vtt,,
27549,sfwd-lessons,What To Do When Selling Your Business,"<!-- wp:paragraph -->
<p>Selling your business may be a result of a long-term strategic plan, an unexpected opportunity or an attempt to recover from challenging times. It is a big decision and this short module introduced by Ray Butcher provides some high-level guidance around some of the considerations over an above the purely legal and financial aspects which are best left to specialist professional advisors. The accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/868607019?h=934b860e1e&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Selling Your Business""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Selling, stop, communications, transfer of business, contract, due diligence</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business/lessons/what-to-do-when-selling-your-business/,,,,,Cultivate,video_868607019.vtt,,
27553,sfwd-lessons,Funding For Promotions with Ray Butcher,"<!-- wp:paragraph -->
<p>Promotions are a key part of the sales strategy for retail and require careful planning. They also come at a cost, so as part of the planning phase the promotional planes must be evaluated against return on investment to ensure efficient use of cashflow (and profit). In this short module Ray Butcher considers some of the issues around funding promotions and the questions that need to be asked. The accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/868960437?h=f9871a3ad6&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Funding For Promotions""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Promotion, funding, channel, profit, revenue, cost, discount, forecast, return on investment, ROI</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/supply/lessons/funding-for-promotions-with-ray-butcher/,,,,,Cultivate,video_868960437.vtt,,
27557,sfwd-lessons,Funding For New Product Development with Ray Butcher,"<!-- wp:paragraph -->
<p>A key part of the innovation process is the planning phase. Innovation has a cost and requires a business case to justify the funding investment and a formal evaluation process. This is explored further in this short video introduced by Ray Butcher. The accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/868598496?h=e91bbdfe6e&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Funding New Product Development""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Innovation, NPD, value, disruption, incremental, novelty, return on investment, ROI</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/lessons/funding-for-new-product-development-with-ray-butcher/,,,,,,video_868598496.vtt,,
27562,sfwd-lessons,Inventory Management and Control with Ray Butcher,"<!-- wp:paragraph -->
<p>In your production process having the right components or ingredients in the right place at the right time is key to efficient operation and being able to deliver to your commitments. Inventory management and control is the discipline that will help ensure that risks associated with holding stock, lead times, stock shelf life and wastage are mitigated as far as is possible by applying rigorous processes to the activity. In this module introduced by Ray Butcher we consider the importance of this function and provide some suggestions about how to approach it. The accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/868601983?h=c7716faab4&amp;title=0&amp;byline=0&amp;portrait=0&amp;speed=0&amp;badge=0&amp;autopause=0&amp;airplay=0&amp;audio_tracks=0&amp;chapters=0&amp;chromecast=0&amp;closed_captions=0&amp;transcript=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Inventory Management and Control""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Inventory management, control, stock, rotation, LEAN, just in time, JIT, kanban, process</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/production/lessons/inventory-management-and-control-with-ray-butcher/,,,,,Cultivate,video_868601983.vtt,,
27566,sfwd-lessons,Fearless Leadership & Culture,"<!-- wp:paragraph -->
<p>Leadership is a critical skill to develop as a business owner/manager. It requires a number of diverse approaches to ensure that you lead with clear vision from the top, as well as empowering those elsewhere in the organisation. In this module Jeremy Khoh discusses how to be a fearless leader to achieve the maximum benefits for your business and your staff.  An accompanying worksheet template can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/869043397?h=066146ce50&amp;title=0&amp;byline=0&amp;portrait=0&amp;speed=0&amp;badge=0&amp;autopause=0&amp;airplay=0&amp;audio_tracks=0&amp;chapters=0&amp;chromecast=0&amp;closed_captions=0&amp;transcript=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""Fearless Leadership &amp; Culture""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Fearless leadership, top down, bottom up, vision, communication</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business-leadership/lessons/fearless-leadership-culture/,,,,,Propagate,video_869043397.vtt,,
27571,sfwd-lessons,P&L Forecasting,"<!-- wp:paragraph -->
<p>Being able to create, understand and use your profit and loss (P&amp;L) forecast is an important component of your financial toolbox. In this module Jeremy Khoh CA takes us through a practical demonstration of how to create a P&amp;L forecast, describing what the various elements are, and what they mean, ultimately leading to a P&amp;L forecast that can be used to plan and monitor your financial performance going forward.  A worksheet template and a financial terms glossary can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/869039284?h=31501d2d43&amp;title=0&amp;byline=0&amp;portrait=0&amp;speed=0&amp;badge=0&amp;autopause=0&amp;airplay=0&amp;audio_tracks=0&amp;chapters=0&amp;chromecast=0&amp;closed_captions=0&amp;transcript=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""P&amp;L Forecasting""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Profit, loss, P&amp;L, forecast, forecasting, expense, glossary, finance, metrics</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business-leadership/lessons/pl-forecasting/,,,,,Propagate,video_869039284.vtt,,
27590,sfwd-lessons,Trade Partner Plan TPP- Plan On A Page,"<!-- wp:paragraph -->
<p>The Trade Partner Plan (TPP) is a strategic plan developed between a supplier and their Woolworths Category Manager.  It is a simple 'plan on a page' that captures objectives classified in 'pillars' which are broken down into actions and outcomes to achieve the overall goal, which may be as simple as to grow revenue from X to Y by Z or to increase market share.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>A template for the Seedlab Australia version of this Trade Partner Plan can be found under the 'Materials' tab.  Please note that this template is an example, the pillars that you will use in your own plan will be specific to your business and objectives.  The second sheet of the plan can be used to capture action details that are identified from the higher level TPP.</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business-leadership/lessons/trade-partner-plan-tpp-plan-on-a-page/,,,,,Propagate,,,
27594,sfwd-lessons,In Conversation With Serena Anson-Cope from Woolworths,"<!-- wp:paragraph -->
<p>Serena Anson-Cope, Head of Specialty Range and Supplier Development at Woolworths shares some of her extensive background in retail and suggestions about how to work with Woolworths as a national retailer in this 'live in conversation' session recorded on the 12th October 2023.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/873605363?h=5352a386bc&amp;title=0&amp;byline=0&amp;portrait=0&amp;speed=0&amp;badge=0&amp;autopause=0&amp;airplay=0&amp;audio_tracks=0&amp;chapters=0&amp;chromecast=0&amp;closed_captions=0&amp;transcript=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" title=""In Conversation with Serena Anson-Cope""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1638118140&color=%23ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->",,https://seedlabacademy.net.au/courses/live-in-conversation/lessons/in-conversation-with-serena-anson-cope-from-woolworths/,,,,,Propagate,video_873605363.vtt,,
27601,sfwd-lessons,Hangout Recording Archives for Cohort 7,,,https://seedlabacademy.net.au/courses/seedlab-community/lessons/hangout-recording-archives-for-cohort-7/,,,,,Cultivate,,,
27607,sfwd-lessons,GST in New Zealand with Laura Cobbett,"<!-- wp:paragraph -->
<p>In this session Laura Cobbett, as part of the CAANZ support describes the operation of GST in New Zealand and provides information to help you remain compliant.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/video/875382937?h=0dbf798a0f"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/video/875382937?h=0dbf798a0f
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: GST,  NZ, New Zealand, cashflow</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/financials-101/lessons/gst-in-new-zealand-with-laura-cobbett/,,,,,Bootcamp,,,
